RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,TotalLatePays,DebtToIncomeRatio,CreditDensity,ActualDefault,DefaultProbability,CreditScore,ScoreBand,Decision
0.112126839,50,0,0.300715564,5589.0,5,0,2,0,2.0,0,1680.699287196,0.1510574018126888,0,0.24893877777075885,518,501-600,MANUAL REVIEW
0.0,51,2,0.0,12500.0,4,0,0,0,0.0,2,0.0,0.11730205278592375,0,0.2476087276160885,519,501-600,MANUAL REVIEW
0.094813059,72,0,0.232323232,9800.0,5,0,1,0,1.0,0,2276.7676736,0.09074410163339383,0,0.14981528942448585,537,501-600,MANUAL REVIEW
0.020406581,82,0,10.0,5400.0,7,0,0,0,0.0,0,54000.0,0.10752688172043012,0,0.10263722145361252,549,501-600,MANUAL REVIEW
0.939071293,47,1,1.255066198,3700.0,25,0,2,0,1.0,1,4643.7449326,0.8305647840531561,0,0.8642529567467516,433,300-500,DECLINE
0.001782877,62,0,0.197465681,10416.0,5,0,1,0,0.0,0,2056.802533296,0.11086474501108647,0,0.13599713752410944,540,501-600,MANUAL REVIEW
0.9999999,90,0,0.0,4855.0,3,0,0,0,0.0,0,0.0,0.041039671682626545,0,0.5179398263475836,485,300-500,DECLINE
0.197372179,25,0,10.0,0.0,1,0,0,0,0.0,0,0.0,0.1234567901234568,0,0.2312598060439455,521,501-600,MANUAL REVIEW
0.057728983,48,0,10.0,5400.0,6,0,2,0,0.0,0,54000.0,0.19292604501607716,0,0.2078440783330415,525,501-600,MANUAL REVIEW
0.723093806,49,0,0.612730601,7100.0,12,0,1,0,1.0,0,4350.3872671,0.37383177570093457,0,0.6067432509319239,474,300-500,DECLINE
0.212392222,67,0,0.152167297,23000.0,29,0,2,0,0.0,0,3499.847831,0.5788423153692615,0,0.2788547809857842,514,501-600,MANUAL REVIEW
0.006105102,58,0,6.0,5400.0,7,0,0,0,0.0,0,32400.0,0.170316301703163,0,0.14687421935688239,537,501-600,MANUAL REVIEW
0.022523599,72,0,0.110240078,4081.0,6,0,1,0,2.0,0,449.889758318,0.1088929219600726,0,0.15012502661954044,537,501-600,MANUAL REVIEW
0.001144383,47,0,0.21291805,3916.0,12,0,1,0,3.0,0,833.7870838,0.39867109634551495,0,0.2425476469736091,519,501-600,MANUAL REVIEW
0.0,54,0,8.0,0.0,5,0,0,0,0.0,0,0.0,0.1347708894878706,0,0.1214350502036261,544,501-600,MANUAL REVIEW
0.004777601,64,0,0.14230431,5684.0,3,0,1,0,1.0,0,808.85769804,0.06369426751592357,0,0.14252590179764119,538,501-600,MANUAL REVIEW
0.926303657,62,1,0.45202487,5950.0,11,0,2,0,0.0,1,2689.5479765,0.24390243902439024,0,0.7484122182248567,455,300-500,DECLINE
0.9999999,64,0,0.0,5400.0,9,0,0,0,0.0,0,0.0,0.19108280254777069,0,0.6584030887128182,468,300-500,DECLINE
0.204477275,49,0,0.20029995,6000.0,7,0,1,0,2.0,0,1201.7997,0.21806853582554517,0,0.28830122072248643,513,501-600,MANUAL REVIEW
0.0,70,0,0.0,4539.0,1,0,0,0,0.0,0,0.0,0.018832391713747645,0,0.11207131120367538,546,501-600,MANUAL REVIEW
0.02603236,58,0,10.0,5400.0,13,0,1,0,0.0,0,54000.0,0.31630170316301703,0,0.18344897846200675,530,501-600,MANUAL REVIEW
0.565414167,56,3,0.390474938,7600.0,7,0,2,0,0.0,3,2967.6095288,0.17902813299232737,0,0.7109264656967221,461,300-500,DECLINE
0.005316864,63,0,0.172366504,11666.0,10,0,1,0,0.0,0,2010.8276356640001,0.21691973969631237,0,0.14797081820285168,537,501-600,MANUAL REVIEW
0.647923774,26,0,0.039934054,5458.0,3,0,0,0,1.0,0,217.96006673199997,0.32967032967032966,0,0.5898801877984817,476,300-500,DECLINE
0.0,28,0,10.0,0.0,4,0,0,0,0.0,0,0.0,0.3603603603603604,0,0.16446598284767502,534,501-600,MANUAL REVIEW
0.965194698,49,0,0.790030211,3309.0,14,0,0,0,2.0,0,2614.2099681990003,0.43613707165109034,1,0.7480808862865113,455,300-500,DECLINE
0.142299464,74,0,0.501461314,6500.0,7,0,1,0,2.0,0,3259.4985410000004,0.12259194395796848,0,0.18277710159248634,530,501-600,MANUAL REVIEW
0.09557418,44,0,0.007003317,2712.0,1,0,0,0,0.0,0,18.992995704000002,0.03690036900369004,0,0.20377607534183345,526,501-600,MANUAL REVIEW
0.9999999,31,0,0.0,2200.0,0,0,0,0,2.0,0,0.0,0.0,0,0.7551263061781763,454,300-500,DECLINE
0.040248994,58,0,0.434359379,3800.0,14,0,1,0,0.0,0,1650.5656402,0.340632603406326,0,0.20963376200251613,525,501-600,MANUAL REVIEW
0.9999999,67,0,0.07648088,4000.0,2,0,0,0,0.0,0,305.92352,0.03992015968063872,0,0.6104680037085792,474,300-500,DECLINE
0.660998955,46,5,0.44880536,16866.0,17,0,7,0,0.0,5,7569.5512017599995,0.5841924398625429,1,0.9310772994381524,412,300-500,DECLINE
0.064393024,43,0,0.056736373,5833.0,3,0,0,0,0.0,0,330.943263709,0.11494252873563218,0,0.19354822629373405,528,501-600,MANUAL REVIEW
0.276303817,68,1,0.572914973,6150.0,15,0,2,0,0.0,1,3523.4270839500005,0.29354207436399216,0,0.37838534909538935,501,501-600,MANUAL REVIEW
0.539124567,55,0,0.161861485,6381.0,3,0,0,0,0.0,0,1032.838135785,0.07874015748031496,0,0.3800402161214389,501,501-600,MANUAL REVIEW
0.9999999,37,0,0.325094103,7969.0,3,0,1,0,3.0,0,2590.6749068070003,0.14925373134328357,0,0.7575870541716296,454,300-500,DECLINE
0.9999999,57,0,0.034575905,1850.0,1,0,0,0,0.0,0,63.96542425,0.024937655860349125,0,0.6536173693380987,468,300-500,DECLINE
0.027394515,79,0,10.0,5400.0,15,0,1,0,0.0,0,54000.0,0.24154589371980675,0,0.1409557146982317,539,501-600,MANUAL REVIEW
0.558410262,45,0,0.116188381,10000.0,4,0,1,0,0.0,0,1161.88381,0.14234875444839856,0,0.44465808448821187,493,300-500,DECLINE
0.182204687,40,0,0.21938326,6809.0,5,0,1,0,3.0,0,1493.78061734,0.21645021645021645,0,0.30496777318280716,510,501-600,MANUAL REVIEW
0.013545279,43,0,1.889858233,1833.0,16,0,2,0,0.0,0,3464.110141089,0.6130268199233716,0,0.27329180804281705,515,501-600,MANUAL REVIEW
0.018651161,84,0,10.0,5400.0,4,0,1,0,0.0,0,54000.0,0.05961251862891208,0,0.10047787643344462,550,501-600,MANUAL REVIEW
0.027361149,36,0,9.0,5400.0,2,0,0,0,2.0,0,48600.0,0.10471204188481674,0,0.1979213478262555,527,501-600,MANUAL REVIEW
0.696579399,52,4,0.139285714,13999.0,14,0,0,1,1.0,5,1949.860710286,0.39886039886039887,0,0.8098756652960483,445,300-500,DECLINE
1.0,46,0,0.074973224,2800.0,10,0,0,0,1.0,0,209.92502720000002,0.3436426116838488,1,0.7501520705980185,455,300-500,DECLINE
0.194963133,65,0,0.298078909,9681.0,16,0,1,0,0.0,0,2885.701918029,0.3326403326403326,0,0.2447356836010553,519,501-600,MANUAL REVIEW
0.172640703,86,0,0.241342378,2800.0,11,0,0,0,0.0,0,675.7586584,0.15918958031837918,0,0.16269289311729418,534,501-600,MANUAL REVIEW
0.134606756,56,0,0.210957808,5000.0,2,0,1,0,1.0,0,1054.7890399999999,0.05115089514066496,0,0.20469148199939782,526,501-600,MANUAL REVIEW
0.038844302,83,0,0.140199953,4300.0,11,0,0,0,0.0,0,602.8597979,0.16641452344931923,0,0.12579882765046224,543,501-600,MANUAL REVIEW
0.783345574,59,1,0.327425585,4400.0,10,0,0,0,1.0,1,1440.6725740000002,0.2375296912114014,0,0.6595498908836059,468,300-500,DECLINE
0.06940756,64,0,10.0,5400.0,3,0,0,0,1.0,0,54000.0,0.06369426751592357,0,0.14165198660819106,539,501-600,MANUAL REVIEW
0.368988799,51,0,1.152569486,5000.0,10,0,3,0,0.0,0,5762.84743,0.29325513196480935,0,0.4116468130958882,497,300-500,DECLINE
0.335332933,30,0,0.237561317,4280.0,3,0,1,0,0.0,0,1016.76243676,0.22900763358778625,0,0.3978625853254376,499,300-500,DECLINE
0.151292832,67,0,10.0,5400.0,13,0,2,0,0.0,0,54000.0,0.25948103792415167,0,0.22133634237609423,523,501-600,MANUAL REVIEW
0.122985312,51,0,0.793826441,3433.0,12,0,1,0,2.0,0,2725.206171953,0.3519061583577712,0,0.27583938158190296,514,501-600,MANUAL REVIEW
0.170635095,62,0,0.15642708,6705.0,4,0,0,0,0.0,0,1048.8435714,0.08869179600886917,0,0.1846973096094915,529,501-600,MANUAL REVIEW
0.009633911,57,0,10.0,5400.0,8,0,1,0,0.0,0,54000.0,0.199501246882793,0,0.16125518883400777,534,501-600,MANUAL REVIEW
0.005612197,67,0,0.003428245,10500.0,15,0,0,0,0.0,0,35.9965725,0.2994011976047904,0,0.14647746113099122,537,501-600,MANUAL REVIEW
0.0,21,0,0.0,5400.0,1,0,0,0,0.0,0,0.0,0.24390243902439027,0,0.2258603298347078,522,501-600,MANUAL REVIEW
0.859194619,52,2,0.434240886,6500.0,13,0,1,0,1.0,2,2822.565759,0.37037037037037035,0,0.8121120292242157,444,300-500,DECLINE
0.821946413,62,0,0.501706485,15235.0,16,0,2,0,1.0,0,7643.498298975001,0.3547671840354767,0,0.6223786115549595,472,300-500,DECLINE
0.167159493,61,0,0.254713242,35325.0,9,0,1,0,0.0,0,8997.74527365,0.20408163265306123,0,0.14436343442901922,538,501-600,MANUAL REVIEW
0.034349141,53,0,0.198555957,3600.0,6,0,1,0,0.0,0,714.8014452,0.16620498614958448,0,0.18852363961254953,529,501-600,MANUAL REVIEW
0.161621671,38,0,0.125392745,3500.0,4,0,0,0,2.0,0,438.8746075,0.1895734597156398,0,0.28121974285787155,514,501-600,MANUAL REVIEW
0.9999999,42,1,0.110851506,3851.0,1,1,0,0,2.0,2,426.889149606,0.0398406374501992,1,0.8296357188418142,441,300-500,DECLINE
0.996732528,60,0,0.602848101,7583.0,16,0,1,1,2.0,1,4571.397149883,0.37122969837587005,0,0.7136927356925872,460,300-500,DECLINE
0.000267426,50,0,0.397770219,5291.0,8,0,1,0,0.0,0,2104.6022287289998,0.2416918429003021,0,0.18720605243219082,529,501-600,MANUAL REVIEW
0.682940193,38,1,0.582466805,6250.0,5,0,1,0,0.0,1,3640.41753125,0.23696682464454974,0,0.6606371382864614,467,300-500,DECLINE
0.190353557,65,0,0.480427691,5517.0,12,0,2,0,0.0,0,2650.519571247,0.24948024948024947,0,0.25376002227363015,518,501-600,MANUAL REVIEW
0.378686523,44,1,0.292815312,7000.0,10,0,2,0,1.0,1,2049.707184,0.36900369003690037,0,0.5205183255020304,484,300-500,DECLINE
0.010112402,61,0,0.464112624,4332.0,9,0,2,0,0.0,0,2010.5358871679998,0.20408163265306123,0,0.18155184523775025,530,501-600,MANUAL REVIEW
0.359307196,41,3,0.362321813,9750.0,14,0,2,0,2.0,3,3532.63767675,0.5809128630705394,0,0.7158675294604141,460,300-500,DECLINE
0.037134673,54,0,0.627824812,15000.0,24,0,6,0,1.0,0,9417.372179999998,0.6469002695417789,0,0.33729349591325847,506,501-600,MANUAL REVIEW
0.977022977,35,1,10.0,5400.0,1,0,0,0,0.0,1,54000.0,0.055248618784530384,0,0.7611404685139034,453,300-500,DECLINE
0.199426883,44,1,0.681542306,2800.0,15,1,2,0,1.0,2,1908.3184568,0.5535055350553505,1,0.5357625420327635,482,300-500,DECLINE
0.509412177,38,0,10.0,5400.0,8,0,1,0,0.0,0,54000.0,0.3791469194312796,0,0.47841263095453346,489,300-500,DECLINE
0.236896717,68,0,0.363239705,11000.0,20,0,0,0,0.0,0,3995.6367550000004,0.3913894324853229,0,0.25232828348830144,518,501-600,MANUAL REVIEW
0.455059421,43,0,10.0,5400.0,7,0,1,0,1.0,0,54000.0,0.2681992337164751,0,0.42598798272815513,495,300-500,DECLINE
0.038948959,37,0,10.0,5400.0,5,0,1,0,0.0,0,54000.0,0.24875621890547261,0,0.2135544401052103,524,501-600,MANUAL REVIEW
0.13266137,59,0,0.380379018,9550.0,19,0,2,0,0.0,0,3632.6196219000003,0.4513064133016627,0,0.26960815580903646,515,501-600,MANUAL REVIEW
0.075696556,33,0,0.126752221,5064.0,5,0,0,0,0.0,0,641.873247144,0.3105590062111801,0,0.2421264354857792,520,501-600,MANUAL REVIEW
0.9999999,55,0,0.449263613,7400.0,5,0,2,0,1.0,0,3324.5507362,0.13123359580052493,0,0.7095276545425108,461,300-500,DECLINE
0.155418326,65,0,0.409491194,4087.0,11,0,1,0,0.0,0,1673.590509878,0.22869022869022868,0,0.22189585709058554,523,501-600,MANUAL REVIEW
0.012332922,66,0,0.002339928,4700.0,1,0,0,0,0.0,0,10.997661599999999,0.020366598778004074,0,0.1217560348480754,544,501-600,MANUAL REVIEW
0.398098587,49,1,0.295806539,11040.0,12,0,2,0,2.0,1,3265.70419056,0.37383177570093457,0,0.5159131301195657,485,300-500,DECLINE
0.948805119,30,0,0.470705859,5000.0,8,0,1,0,0.0,0,2353.529295,0.6106870229007634,0,0.7751199567032966,451,300-500,DECLINE
0.37340406,65,0,0.472856019,5083.0,11,0,1,0,0.0,0,2403.527144577,0.22869022869022868,0,0.3225513561264179,508,501-600,MANUAL REVIEW
0.370274621,38,0,0.909272682,4000.0,8,0,2,0,3.0,0,3637.090728,0.3791469194312796,0,0.47288478118716937,490,300-500,DECLINE
0.518672707,51,2,0.478354281,9308.0,9,0,3,0,3.0,2,4452.521647548,0.26392961876832843,0,0.6826541418091341,465,300-500,DECLINE
0.433792513,33,0,0.559821735,5833.0,8,0,2,0,2.0,0,3265.440180255,0.49689440993788814,0,0.5201539253476128,484,300-500,DECLINE
0.002916606,62,0,0.104847157,10500.0,13,0,1,0,0.0,0,1100.8951485,0.2882483370288248,0,0.16248939775049445,534,501-600,MANUAL REVIEW
0.002482587,67,0,1.0,5400.0,1,0,0,0,0.0,0,5400.0,0.01996007984031936,0,0.11518175969655235,545,501-600,MANUAL REVIEW
0.455060549,46,0,10.0,5400.0,8,0,2,0,0.0,0,54000.0,0.274914089347079,0,0.4306860803893866,495,300-500,DECLINE
0.052701349,83,4,10.0,5400.0,15,0,2,0,0.0,4,54000.0,0.22692889561270804,0,0.4279829907998554,495,300-500,DECLINE
0.940029985,38,0,10.0,5400.0,4,0,0,0,0.0,0,54000.0,0.1895734597156398,0,0.6791532169334031,465,300-500,DECLINE
0.065221486,49,0,0.082756545,6645.0,9,0,1,0,2.0,0,549.917241525,0.2803738317757009,0,0.2316233548202373,521,501-600,MANUAL REVIEW
0.0,56,0,0.183089931,6504.0,10,0,2,0,0.0,0,1190.816911224,0.2557544757033248,0,0.18963570513860128,529,501-600,MANUAL REVIEW
0.022332506,44,0,0.440604752,8333.0,8,0,2,1,1.0,1,3671.559398416,0.2952029520295203,0,0.20539059709264693,526,501-600,MANUAL REVIEW
0.0,31,0,10.0,5400.0,2,3,0,0,0.0,3,54000.0,0.14184397163120568,0,0.3524684291227804,504,501-600,MANUAL REVIEW
0.014178546,70,0,0.465007776,4500.0,19,0,1,0,0.0,0,2092.534992,0.3578154425612053,0,0.18437802072243045,530,501-600,MANUAL REVIEW
0.225326311,39,0,0.060936562,9993.0,3,0,0,0,3.0,0,608.939064066,0.13574660633484162,0,0.28620271874436815,513,501-600,MANUAL REVIEW
0.053121888,64,0,0.279296094,7500.0,16,0,1,0,0.0,0,2094.720705,0.33970276008492567,0,0.19545513113909282,527,501-600,MANUAL REVIEW
0.525285871,63,0,0.503779566,4100.0,8,0,2,0,0.0,0,2065.4962206,0.1735357917570499,0,0.42305844089908745,496,300-500,DECLINE
0.671204173,67,0,0.686575875,5139.0,13,0,1,0,1.0,0,3528.3134216249996,0.25948103792415167,0,0.5102655230820894,485,300-500,DECLINE
0.209801634,46,0,0.025235405,5309.0,3,0,0,0,3.0,0,133.974765145,0.10309278350515463,0,0.27268402473875153,515,501-600,MANUAL REVIEW
0.154295079,67,0,0.031703943,8673.0,6,0,0,0,0.0,0,274.968297639,0.11976047904191617,0,0.168379037115992,533,501-600,MANUAL REVIEW
0.75570524,59,0,0.844113446,4900.0,29,0,0,0,2.0,0,4136.1558854,0.6888361045130641,0,0.683501511084574,464,300-500,DECLINE
0.740892046,44,0,0.376739722,6250.0,16,0,1,0,0.0,0,2354.6232625,0.5904059040590406,0,0.6582781354689945,468,300-500,DECLINE
0.040873978,52,0,0.237259708,7750.0,8,0,2,0,1.0,0,1838.762737,0.22792022792022792,0,0.21172856869489645,525,501-600,MANUAL REVIEW
0.9999999,83,0,0.0,9704.0,4,0,0,0,0.0,0,0.0,0.06051437216338881,0,0.5291518961251943,483,300-500,DECLINE
0.755365837,40,0,0.960548075,4232.0,13,0,2,0,2.0,0,4065.0394533999997,0.5627705627705627,0,0.7088333260458216,461,300-500,DECLINE
0.053660343,53,0,0.005427796,7000.0,6,0,0,0,0.0,0,37.994572000000005,0.16620498614958448,0,0.17261906186383616,532,501-600,MANUAL REVIEW
0.594026407,28,0,10.0,5400.0,8,0,0,0,0.0,0,54000.0,0.7207207207207208,0,0.5625003275890239,479,300-500,DECLINE
0.214871257,51,0,0.349130174,5000.0,17,0,1,0,1.0,0,1745.6508700000002,0.49853372434017595,0,0.3392665109073104,506,501-600,MANUAL REVIEW
0.734430082,34,0,10.0,5400.0,5,0,0,0,0.0,0,54000.0,0.29239766081871343,0,0.5880064673500272,476,300-500,DECLINE
0.827585708,50,0,0.835531082,6900.0,13,0,1,0,0.0,0,5765.1644658000005,0.39274924471299094,0,0.658405743429274,468,300-500,DECLINE
0.056858658,55,0,0.526134122,6083.0,9,0,2,0,3.0,0,3200.473864126,0.23622047244094488,0,0.23457117628862595,521,501-600,MANUAL REVIEW
0.136343183,74,0,10.0,5400.0,1,0,0,0,0.0,0,54000.0,0.017513134851138354,0,0.12971601888692214,542,501-600,MANUAL REVIEW
0.0,62,0,0.50609878,5000.0,11,0,2,0,0.0,0,2530.4939,0.24390243902439024,0,0.181387158940174,530,501-600,MANUAL REVIEW
0.016397039,60,0,0.150901961,12749.0,7,0,1,0,0.0,0,1923.849100789,0.16241299303944315,0,0.14528838890695944,538,501-600,MANUAL REVIEW
0.153983669,56,0,0.293055328,6090.0,10,0,1,0,0.0,0,1784.70694752,0.2557544757033248,0,0.23861757839752584,520,501-600,MANUAL REVIEW
0.0,53,0,10.0,5400.0,5,0,1,0,0.0,0,54000.0,0.13850415512465372,0,0.15662255890283494,535,501-600,MANUAL REVIEW
0.045768813,43,0,0.339406733,9000.0,7,0,2,0,0.0,0,3054.660597,0.2681992337164751,0,0.22542980037602803,522,501-600,MANUAL REVIEW
0.015167446,58,0,0.232112517,10593.0,11,0,2,0,5.0,0,2458.767892581,0.26763990267639903,0,0.21802613281188013,523,501-600,MANUAL REVIEW
0.463124282,44,1,0.659090909,7083.0,11,0,1,1,0.0,2,4668.340908447,0.4059040590405904,0,0.5129828814039502,485,300-500,DECLINE
0.776815628,45,2,1.554978009,2500.0,13,0,2,0,0.0,2,3887.4450225,0.4626334519572953,0,0.8140035408732289,444,300-500,DECLINE
0.020577813,62,0,10.0,5400.0,12,0,0,0,0.0,0,54000.0,0.2660753880266075,0,0.1552280809592386,536,501-600,MANUAL REVIEW
0.037150765,58,0,10.0,5400.0,13,0,1,0,0.0,0,54000.0,0.31630170316301703,0,0.18753623739344863,529,501-600,MANUAL REVIEW
0.150653209,72,0,10.0,5400.0,14,0,1,0,0.0,0,54000.0,0.2540834845735027,0,0.19604683931465008,527,501-600,MANUAL REVIEW
0.0,29,0,0.183912534,2560.0,3,0,0,0,1.0,0,470.81608703999996,0.24793388429752067,0,0.22745655390792588,522,501-600,MANUAL REVIEW
1.0,45,1,0.069030555,2650.0,2,1,0,0,3.0,2,182.93097074999997,0.07117437722419928,1,0.8361302804231021,440,300-500,DECLINE
0.830387282,54,0,0.471987721,5211.0,8,0,1,0,2.0,0,2459.528014131,0.21563342318059298,0,0.6388424565567774,470,300-500,DECLINE
0.462236579,44,1,0.190638298,8224.0,8,1,2,1,2.0,3,1567.8093627520002,0.2952029520295203,0,0.600594271176979,475,300-500,DECLINE
0.017543244,52,0,0.001448825,9662.0,3,0,0,0,4.0,0,13.99854715,0.08547008547008547,0,0.1686603107312515,533,501-600,MANUAL REVIEW
0.037740246,69,0,0.247786441,7566.0,20,0,1,0,1.0,0,1874.752212606,0.3838771593090211,0,0.1986621451086218,527,501-600,MANUAL REVIEW
0.359381565,33,0,0.183799026,3900.0,2,0,0,0,0.0,0,716.8162014000001,0.12422360248447203,0,0.3710818680888798,502,501-600,MANUAL REVIEW
0.001903726,60,0,0.000253133,7900.0,4,0,0,0,2.0,0,1.9997507,0.09280742459396751,0,0.14227134564168048,538,501-600,MANUAL REVIEW
0.988023952,27,0,0.71503268,764.0,4,1,0,1,0.0,2,546.28496752,0.39603960396039606,0,0.8001461014356488,447,300-500,DECLINE
0.015009031,67,2,10.0,5400.0,4,0,1,0,0.0,2,54000.0,0.07984031936127745,0,0.232211799856189,521,501-600,MANUAL REVIEW
0.030118613,71,0,0.544448543,2710.0,9,0,1,0,0.0,0,1475.45555153,0.16635859519408502,0,0.15506990550404973,536,501-600,MANUAL REVIEW
0.017891228,51,0,10.0,5400.0,7,0,2,0,0.0,0,54000.0,0.20527859237536655,0,0.18841989735412365,529,501-600,MANUAL REVIEW
0.488401757,59,0,0.32528578,10934.0,10,0,2,0,1.0,0,3556.67471852,0.2375296912114014,0,0.4129964404207542,497,300-500,DECLINE
0.918333207,71,1,0.546064848,7000.0,11,0,1,0,1.0,1,3822.453936,0.2033271719038817,0,0.700745917366382,462,300-500,DECLINE
0.943050743,42,0,10.0,0.0,4,0,0,0,2.0,0,0.0,0.1593625498007968,0,0.6206106761234699,472,300-500,DECLINE
0.0,50,0,0.19292876,9474.0,10,0,1,0,0.0,0,1827.80707224,0.3021148036253776,0,0.18383976837898847,530,501-600,MANUAL REVIEW
0.058183013,71,0,10.0,5400.0,8,0,1,0,0.0,0,54000.0,0.14787430683918668,0,0.14515292718167164,538,501-600,MANUAL REVIEW
0.9999999,73,0,10.0,5400.0,8,0,1,0,0.0,0,54000.0,0.14260249554367202,0,0.618747310935615,473,300-500,DECLINE
0.049344414,38,0,0.402879616,7500.0,9,0,3,0,2.0,0,3021.59712,0.42654028436018954,0,0.2963238083053183,512,501-600,MANUAL REVIEW
0.168838252,37,0,0.723138431,2000.0,4,0,1,0,2.0,0,1446.276862,0.1990049751243781,0,0.3093385074876386,510,501-600,MANUAL REVIEW
0.030976279,58,0,10.0,5400.0,5,0,1,0,0.0,0,54000.0,0.121654501216545,0,0.15518472800028307,536,501-600,MANUAL REVIEW
0.831287137,42,0,0.970356429,8500.0,8,0,4,0,3.0,0,8248.0296465,0.3187250996015936,0,0.7419905493634105,456,300-500,DECLINE
0.038721222,73,0,0.232775484,4600.0,9,0,2,0,0.0,0,1070.7672264,0.16042780748663102,0,0.16176066792825286,534,501-600,MANUAL REVIEW
0.269203711,48,0,0.4538854,5095.0,13,0,2,0,0.0,0,2312.546113,0.4180064308681672,0,0.3669164146220844,502,501-600,MANUAL REVIEW
0.0,52,0,0.569450549,4549.0,8,0,1,0,3.0,0,2590.4305474010002,0.22792022792022792,0,0.2041601804546044,526,501-600,MANUAL REVIEW
0.9999999,33,1,0.165107914,2779.0,3,2,0,0,1.0,3,458.83489300599996,0.18633540372670807,0,0.8875310821212123,427,300-500,DECLINE
0.005888562,55,0,10.0,5400.0,3,0,0,0,0.0,0,54000.0,0.07874015748031496,0,0.13612463916060996,540,501-600,MANUAL REVIEW
0.058194181,36,0,0.825217672,3100.0,8,0,2,0,2.0,0,2558.1747832,0.41884816753926696,0,0.29768323265618557,511,501-600,MANUAL REVIEW
0.060594385,56,0,0.284680338,15750.0,6,0,2,0,0.0,0,4483.7153235,0.1534526854219949,0,0.17076919667237725,532,501-600,MANUAL REVIEW
0.058823529,72,0,10.0,5400.0,7,0,1,0,0.0,0,54000.0,0.12704174228675136,0,0.14010613345165301,539,501-600,MANUAL REVIEW
0.254259769,36,0,10.0,5400.0,12,0,0,0,0.0,0,54000.0,0.6282722513089005,0,0.34686134095365984,505,501-600,MANUAL REVIEW
0.026093996,41,0,0.080242042,3800.0,5,0,0,0,0.0,0,304.9197596,0.20746887966804978,0,0.19993218535247803,527,501-600,MANUAL REVIEW
0.919138651,38,1,0.091151475,6000.0,7,0,0,0,4.0,1,546.90885,0.33175355450236965,0,0.8014844974899678,446,300-500,DECLINE
0.0278405,67,0,0.089258522,8536.0,7,0,1,0,0.0,0,761.9107437920001,0.13972055888223553,0,0.1436558750474067,538,501-600,MANUAL REVIEW
0.258509073,77,0,0.257820311,7000.0,15,0,1,0,0.0,0,1804.742177,0.24958402662229617,0,0.23853231973510794,520,501-600,MANUAL REVIEW
0.170544204,56,0,0.108880866,6924.0,9,0,1,0,0.0,0,753.891116184,0.23017902813299232,0,0.23821797298268654,520,501-600,MANUAL REVIEW
0.089487662,65,0,0.286345838,15833.0,16,0,2,0,0.0,0,4533.713653054,0.3326403326403326,0,0.1969767200503171,527,501-600,MANUAL REVIEW
0.604028501,63,1,0.465795455,8799.0,11,0,1,0,0.0,1,4098.534208545,0.23861171366594358,0,0.5375229454630186,482,300-500,DECLINE
0.999333777,49,1,0.102389878,8535.0,5,0,1,0,0.0,1,873.89760873,0.1557632398753894,1,0.7677271054082367,452,300-500,DECLINE
0.025780444,101,0,0.013797241,1666.0,5,0,0,0,0.0,0,22.986203506,0.05945303210463734,0,0.08547589181510107,555,501-600,MANUAL REVIEW
0.000545435,58,0,10.0,5400.0,4,0,1,0,0.0,0,54000.0,0.097323600973236,0,0.14243401932781025,538,501-600,MANUAL REVIEW
0.643190402,81,0,0.823424495,1681.0,4,2,1,1,0.0,3,1384.176576095,0.062402496099843996,0,0.4881966883577454,488,300-500,DECLINE
0.012129489,66,0,0.814930016,4500.0,11,0,3,0,1.0,0,3667.185072,0.2240325865580448,0,0.19636500451312447,527,501-600,MANUAL REVIEW
0.007190203,38,0,0.435557488,4600.0,7,0,1,0,2.0,0,2003.5644448,0.33175355450236965,0,0.2389244860262792,520,501-600,MANUAL REVIEW
0.878209263,49,2,0.547818154,6576.0,9,0,1,0,3.0,2,3602.452180704,0.2803738317757009,1,0.8238375812086454,442,300-500,DECLINE
0.104428362,35,0,0.373810676,6200.0,15,0,2,0,0.0,0,2317.6261912,0.8287292817679557,0,0.34609552177917535,505,501-600,MANUAL REVIEW
0.0,43,0,10.0,5400.0,3,0,1,0,0.0,0,54000.0,0.11494252873563218,0,0.17283020765138224,532,501-600,MANUAL REVIEW
0.296754742,49,0,0.449507213,7000.0,14,0,2,0,3.0,0,3146.550491,0.43613707165109034,0,0.409013562665062,497,300-500,DECLINE
0.035347467,27,0,0.005998667,4500.0,3,0,0,0,0.0,0,26.9940015,0.297029702970297,0,0.23613456938191263,520,501-600,MANUAL REVIEW
0.419057555,42,0,0.275513841,8416.0,9,0,2,0,0.0,0,2318.724485856,0.3585657370517928,0,0.4403408536301263,494,300-500,DECLINE
